WAP11,WAP5,WAP3,WAP1,WAP9,WAP12,WAP8,WAP10,WAP6,WAP7,WAP4,WAP2,WAP14,WAP15,WAP13,LABEL,X,Y,DEVICE,OLD_ROOM_ID,ROOM_ID
-105.0,-68.0,-105.0,-105.0,-98.0,-105.0,-95.0,-105.0,-77.0,-94.0,-94.0,-105.0,-105.0,-88.0,-105.0,39_5_5,35.2,6.1,1211,39,5
-105.0,-68.0,-105.0,-105.0,-98.0,-105.0,-94.0,-105.0,-77.0,-94.0,-94.0,-105.0,-105.0,-88.0,-105.0,39_5_5,35.2,6.1,1211,39,5
-105.0,-68.0,-105.0,-105.0,-98.0,-105.0,-94.0,-105.0,-77.0,-94.0,-94.0,-105.0,-105.0,-88.0,-105.0,39_5_5,35.2,6.1,1211,39,5
-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-105.0,-98.0,-105.0,-105.0,-88.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-75.0,-105.0,-98.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-75.0,-105.0,-98.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-75.0,-95.0,-98.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-74.0,-95.0,-92.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-67.0,-105.0,-105.0,-99.0,-105.0,-94.0,-105.0,-74.0,-95.0,-92.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-66.0,-105.0,-105.0,-99.0,-105.0,-91.0,-105.0,-74.0,-95.0,-92.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,1212,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-98.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-78.0,-105.0,-98.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-78.0,-105.0,-97.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-78.0,-105.0,-97.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-78.0,-105.0,-96.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-78.0,-105.0,-96.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-78.0,-105.0,-96.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-78.0,-105.0,-96.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,121B,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-95.0,-105.0,-75.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-93.0,-105.0,-75.0,-105.0,-94.0,-105.0,-105.0,-84.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-93.0,-105.0,-75.0,-105.0,-94.0,-105.0,-105.0,-84.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-93.0,-105.0,-75.0,-105.0,-94.0,-105.0,-105.0,-83.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-93.0,-105.0,-75.0,-105.0,-94.0,-105.0,-105.0,-83.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-68.0,-105.0,-105.0,-95.0,-105.0,-93.0,-105.0,-75.0,-105.0,-93.0,-105.0,-105.0,-83.0,-105.0,39_5_5,35.2,6.1,121D,39,5
-105.0,-60.0,-105.0,-105.0,-96.0,-105.0,-105.0,-105.0,-75.0,-105.0,-92.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-60.0,-105.0,-105.0,-96.0,-105.0,-93.0,-105.0,-75.0,-96.0,-92.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-60.0,-105.0,-105.0,-96.0,-105.0,-93.0,-105.0,-75.0,-96.0,-92.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-59.0,-105.0,-105.0,-94.0,-105.0,-93.0,-105.0,-74.0,-95.0,-91.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-59.0,-105.0,-105.0,-94.0,-105.0,-93.0,-105.0,-74.0,-95.0,-91.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-59.0,-105.0,-105.0,-94.0,-105.0,-92.0,-105.0,-73.0,-95.0,-91.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-59.0,-105.0,-105.0,-93.0,-105.0,-92.0,-105.0,-73.0,-91.0,-91.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-59.0,-105.0,-105.0,-93.0,-105.0,-92.0,-105.0,-73.0,-91.0,-89.0,-105.0,-105.0,-81.0,-105.0,39_5_5,35.2,6.1,1F61,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-71.0,-105.0,-105.0,-99.0,-105.0,-95.0,-105.0,-75.0,-105.0,-95.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-71.0,-105.0,-105.0,-99.0,-105.0,-95.0,-105.0,-75.0,-97.0,-95.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-71.0,-105.0,-105.0,-97.0,-105.0,-95.0,-105.0,-75.0,-97.0,-91.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-71.0,-105.0,-105.0,-97.0,-105.0,-95.0,-105.0,-75.0,-97.0,-91.0,-105.0,-105.0,-86.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-71.0,-105.0,-105.0,-97.0,-105.0,-95.0,-105.0,-75.0,-97.0,-91.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-68.0,-105.0,-105.0,-97.0,-105.0,-95.0,-105.0,-75.0,-97.0,-91.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-68.0,-105.0,-105.0,-97.0,-105.0,-95.0,-105.0,-75.0,-97.0,-91.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,2055,39,5
-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-94.0,-105.0,-105.0,-105.0,-89.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-94.0,-90.0,-105.0,-105.0,-89.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-75.0,-94.0,-90.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-66.0,-105.0,-105.0,-97.0,-105.0,-93.0,-105.0,-74.0,-94.0,-90.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-62.0,-105.0,-105.0,-97.0,-105.0,-93.0,-105.0,-74.0,-94.0,-90.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-62.0,-105.0,-105.0,-97.0,-105.0,-91.0,-105.0,-74.0,-94.0,-90.0,-105.0,-105.0,-85.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-62.0,-105.0,-105.0,-97.0,-105.0,-91.0,-105.0,-74.0,-94.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-62.0,-105.0,-105.0,-97.0,-105.0,-91.0,-105.0,-74.0,-94.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_5,35.2,6.1,20B5,39,5
-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-90.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-76.0,-96.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-90.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-76.0,-96.0,-105.0,-105.0,-105.0,-97.0,-105.0,-78.0,-105.0,-90.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-72.0,-94.0,-105.0,-95.0,-105.0,-92.0,-105.0,-78.0,-94.0,-86.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-72.0,-93.0,-105.0,-94.0,-105.0,-92.0,-105.0,-78.0,-94.0,-84.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-71.0,-93.0,-105.0,-94.0,-105.0,-92.0,-105.0,-78.0,-94.0,-84.0,-105.0,-99.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-71.0,-93.0,-105.0,-94.0,-105.0,-92.0,-105.0,-78.0,-94.0,-84.0,-105.0,-99.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-71.0,-93.0,-105.0,-94.0,-105.0,-92.0,-105.0,-78.0,-94.0,-84.0,-105.0,-99.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-71.0,-93.0,-105.0,-94.0,-105.0,-92.0,-105.0,-78.0,-94.0,-84.0,-105.0,-99.0,-82.0,-105.0,39_5_3,35.2,3.8,104D,39,5
-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-95.0,-105.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-78.0,-98.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-95.0,-105.0,-105.0,-105.0,-86.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-78.0,-98.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-95.0,-96.0,-105.0,-105.0,-86.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-75.0,-93.0,-105.0,-105.0,-105.0,-95.0,-105.0,-80.0,-95.0,-93.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-75.0,-93.0,-105.0,-105.0,-105.0,-95.0,-105.0,-80.0,-95.0,-93.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-75.0,-93.0,-105.0,-105.0,-105.0,-91.0,-105.0,-80.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-75.0,-93.0,-105.0,-105.0,-105.0,-91.0,-105.0,-78.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,10B2,39,5
-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-79.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-79.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-75.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-75.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-75.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-75.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-75.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,10CE,39,5
-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-94.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-94.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-94.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-94.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,1210,39,5
-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-94.0,-105.0,-105.0,-91.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-79.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-79.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-79.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-77.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-77.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-77.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1211,39,5
-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-95.0,-105.0,-105.0,-90.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-95.0,-105.0,-105.0,-90.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-95.0,-105.0,-105.0,-90.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-95.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-95.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-95.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-90.0,-105.0,-105.0,-88.0,-105.0,39_5_3,35.2,3.8,1212,39,5
-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,39_5_3,35.2,3.8,121B,39,5
-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,39_5_3,35.2,3.8,121B,39,5
-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,39_5_3,35.2,3.8,121B,39,5
-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-97.0,-105.0,-105.0,-91.0,-105.0,39_5_3,35.2,3.8,121B,39,5
-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-92.0,-105.0,-105.0,-91.0,-105.0,39_5_3,35.2,3.8,121B,39,5
-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-96.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-78.0,-105.0,-105.0,-98.0,-105.0,-105.0,-105.0,-76.0,-95.0,-96.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-78.0,-96.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-76.0,-94.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-74.0,-94.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-74.0,-94.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-74.0,-94.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-74.0,-93.0,-105.0,-98.0,-105.0,-94.0,-105.0,-76.0,-95.0,-88.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,121D,39,5
-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-80.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-80.0,-105.0,-94.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-75.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-80.0,-105.0,-94.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-80.0,-105.0,-94.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-78.0,-97.0,-94.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-78.0,-97.0,-93.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-78.0,-97.0,-93.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-78.0,-97.0,-93.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-67.0,-95.0,-105.0,-95.0,-105.0,-94.0,-105.0,-78.0,-95.0,-93.0,-105.0,-105.0,-82.0,-105.0,39_5_3,35.2,3.8,1F61,39,5
-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-92.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-92.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-94.0,-92.0,-105.0,-105.0,-85.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-75.0,-105.0,-105.0,-98.0,-105.0,-105.0,-105.0,-80.0,-94.0,-91.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-74.0,-105.0,-105.0,-98.0,-105.0,-94.0,-105.0,-80.0,-94.0,-91.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-74.0,-105.0,-105.0,-98.0,-105.0,-94.0,-105.0,-80.0,-94.0,-91.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-74.0,-105.0,-105.0,-98.0,-105.0,-93.0,-105.0,-80.0,-94.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-74.0,-105.0,-105.0,-98.0,-105.0,-93.0,-105.0,-78.0,-94.0,-90.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,2055,39,5
-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-73.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-81.0,-105.0,-97.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-73.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-81.0,-105.0,-97.0,-105.0,-105.0,-83.0,-105.0,39_5_3,35.2,3.8,20B5,39,5
-105.0,-76.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-91.0,-105.0,-105.0,-91.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-98.0,-105.0,-84.0,-105.0,-91.0,-105.0,-105.0,-91.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-81.0,-105.0,-91.0,-105.0,-105.0,-87.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-81.0,-105.0,-86.0,-105.0,-105.0,-86.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-79.0,-105.0,-86.0,-105.0,-105.0,-86.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-79.0,-94.0,-86.0,-105.0,-105.0,-86.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-79.0,-94.0,-86.0,-105.0,-105.0,-86.0,-105.0,39_5_1,35.2,1.5,104D,39,5
-105.0,-76.0,-91.0,-105.0,-105.0,-105.0,-95.0,-105.0,-79.0,-94.0,-86.0,-105.0,-105.0,-86.0,-105.0,39_5_1,35.2,1.5,104D,39,5
